Product_1,Product_Name,Year,Category,Age,Weight
954,GENERAL PURPOSE HOUSEHOLD CLEANERS,2021,HOME EQUIPMENT,25.5,11751.00
955,AUTOMOTIVE CHEMICALS,2021,HOME EQUIPMENT,35,922.00
956,BLEACHES (NONCOSMETIC),2021,HOME EQUIPMENT,26,15809.00
957,DYES (NONCOSMETIC),2021,HOME EQUIPMENT,8.5,168.00
960,"PAINTS, VARNISHES OR SHELLACS",2021,HOME EQUIPMENT,45,8132.00
961,RUST PREVENTATIVES,2021,HOME EQUIPMENT,78,71.00
962,DIESEL FUELS,2021,HOME EQUIPMENT,40,578.00
963,KEROSENE,2021,HOME EQUIPMENT,29,528.00
964,LAMP OILS,2021,HOME EQUIPMENT,2,95.00
965,"FUEL OILS, NOT SPECIFIED",2021,HOME EQUIPMENT,34,468.00
966,ANTIFREEZE,2021,HOME EQUIPMENT,33,1318.00
967,WINDSHIELD WIPER FLUIDS,2021,HOME EQUIPMENT,2,27.00
968,CAUSTICS,2021,HOME EQUIPMENT,50.5,86.00
969,LYE,2021,HOME EQUIPMENT,11,525.00
972,"PAINT OR VARNISH REMOVERS, PAINTBRUSH CLEANERS",2021,HOME EQUIPMENT,29.5,393.00
973,LIQUID ROOM DEODORIZERS OR FRESHENERS,2021,HOME EQUIPMENT,2,753.00
974,SOLID ROOM DEODORIZERS OR FRESHENERS,2021,HOME EQUIPMENT,6,920.00
975,"ROOM DEODORIZERS OR FRESHENERS, NOT SPECIFIED",2021,HOME EQUIPMENT,2,391.00
976,"DETERGENTS, NOT SPECIFIED",2021,HOME EQUIPMENT,19.5,904.00
977,SPOT REMOVERS OR CLEANING FLUIDS,2021,HOME EQUIPMENT,36,436.00
978,"AUTOMOTIVE WAXES, POLISHES OR CLEANERS",2021,HOME EQUIPMENT,43,556.00
979,DISHWASHING LIQUID,2021,HOME EQUIPMENT,2,612.00
980,FUEL STORAGE TANKS,2021,HOME EQUIPMENT,50,2974.00
981,GASOLINE CANS,2021,HOME EQUIPMENT,48,1279.00
982,SCHOOL LABORATORY CHEMICALS,2021,HOME EQUIPMENT,21.5,250.00
983,SOAPS (EXCL. LAUNDRY SOAPS OR DETERGENTS),2021,HOME EQUIPMENT,16,15775.00
984,"SOLVENTS, OTHER OR NOT SPECIFIED",2021,HOME EQUIPMENT,39.5,176.00
1023,"FERTILIZERS, NOT SPECIFIED",2021,HOME EQUIPMENT,32,1705.00
1053,FERTILIZERS AND OTHER CHEMICALS FOR OUTDOOR USE,2021,HOME EQUIPMENT,36,477.00
1062,"TRACTORS, OTHER OR NOT SPECIFIED, N.O.S.",2021,HOME EQUIPMENT,60,5974.00
1102,VACUUM CONTAINERS,2021,HOME EQUIPMENT,19,417.00
1103,SELF-CONTAINED OPENERS,2021,HOME EQUIPMENT,11,955.00
1107,OTHER CONTAINERS,2021,HOME EQUIPMENT,35,2283.00
1112,METAL CONTAINERS,2021,HOME EQUIPMENT,25,38341.00
1114,CARDBOARD PRODUCTS,2021,HOME EQUIPMENT,38,16530.00
1120,GLASS SOFT DRINK BOTTLES,2021,HOME EQUIPMENT,14.5,1029.00
1122,GLASS ALCOHOLIC BEVERAGE BOTTLES,2021,HOME EQUIPMENT,30,9610.00
1123,PLASTIC CONTAINERS (RIGID OR SEMI-RIGID),2021,HOME EQUIPMENT,31.5,6959.00
1124,GLASS TUBING OR TEST TUBES,2021,HOME EQUIPMENT,15.5,265.00
1125,WOODEN CONTAINERS,2021,HOME EQUIPMENT,43,8115.00
1127,NONGLASS BOTTLES OR JARS,2021,HOME EQUIPMENT,14,9496.00
1128,PAPER BAGS,2021,HOME EQUIPMENT,28,500.00
1130,PLASTIC BAGS,2021,HOME EQUIPMENT,36,7134.00
1131,PLASTIC WRAPPING PRODUCTS,2021,HOME EQUIPMENT,2,2053.00
1133,AEROSOL CONTAINERS,2021,HOME EQUIPMENT,33,1827.00
1134,OTHER GLASS BOTTLES OR JARS,2021,HOME EQUIPMENT,25,4234.00
1135,"BOTTLES OR JARS, NOT SPECIFIED",2021,HOME EQUIPMENT,26,15930.00
1136,CANNING JARS,2021,HOME EQUIPMENT,34,1453.00
1137,PAPER PRODUCTS,2021,HOME EQUIPMENT,11,20507.00
1138,PRESSURIZED CONTAINERS (NONAEROSOL),2021,HOME EQUIPMENT,37.5,910.00
1139,ALUMINUM FOIL WRAPPING PRODUCTS,2021,HOME EQUIPMENT,12,1594.00
1140,"GLASS BOTTLES OR JARS, NOT SPECIFIED",2021,HOME EQUIPMENT,23,14325.00
1141,"CONTAINERS, NOT SPECIFIED",2021,HOME EQUIPMENT,47,96390.00
1143,BUCKETS OR PAILS,2021,HOME EQUIPMENT,49,9697.00
1144,"BAGS, NOT ELSEWHERE CLASSIFIED",2021,HOME EQUIPMENT,48.5,33527.00
1145,OTHER SPECIFIED PLASTIC PRODUCTS,2021,HOME EQUIPMENT,17,6118.00
1200,"SPORTS AND RECREATIONAL ACTIVITY, N.E.C.",2021,SPORTS AND RECREATION,13,44383.00
1205,"BASKETBALL, ACTIVITY AND RELATED EQUIPMENT",2021,SPORTS AND RECREATION,16,255443.00
1206,"BOWLING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,31,9193.00
1207,"BOXING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,20.5,15111.00
1208,"CROQUET (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,11,100.00
1211,"FOOTBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,14,219126.00
1212,"GOLF (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,58,37016.00
1213,"GOLF CARTS, MOTORIZED VEHICLE",2021,SPORTS AND RECREATION,27,20326.00
1215,"LACROSSE (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,16,8816.00
1217,SLEDS,2021,SPORTS AND RECREATION,12,15076.00
1233,TRAMPOLINES,2021,SPORTS AND RECREATION,8,115854.00
1234,TREEHOUSES OR PLAYHOUSES,2021,SPORTS AND RECREATION,5,1911.00
1235,"ARCHERY (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,40,3943.00
1237,"GAS, AIR OR SPRING-OPERATED GUNS",2021,SPORTS AND RECREATION,15,6535.00
1239,"HORSEBACK RIDING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,25,41555.00
1240,AQUARIUMS OR ACCESSORIES,2021,SPORTS AND RECREATION,24,5117.00
1242,SLIDES OR SLIDING BOARDS,2021,SPORTS AND RECREATION,5,32794.00
1243,SEE-SAWS OR TEETER BOARDS,2021,SPORTS AND RECREATION,6,1930.00
1244,MONKEY BARS OR OTHER PLAYGROUND CLIMBING APPARATUS,2021,SPORTS AND RECREATION,6,50916.00
1257,"HORSESHOES (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,27,346.00
1258,"MOUNTAIN CLIMBING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,24.5,4565.00
1260,"BILLIARDS OR POOL (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,31,1678.00
1261,"SURFING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,28,8465.00
1264,"WATER SKIING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,28,4152.00
1266,"VOLLEYBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,15,37987.00
1267,"SOCCER (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,15,143274.00
1269,"TABLE TENNIS (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,20,1547.00
1270,"WRESTLING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,16,23501.00
1271,BATONS,2021,SPORTS AND RECREATION,14,231.00
1272,GYMNASTICS AND ASSOCIATED EQUIPMENT,2021,SPORTS AND RECREATION,10,21124.00
1273,TOBOGGANS,2021,SPORTS AND RECREATION,21,252.00
1275,"SCUBA DIVING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,40,1347.00
1276,"TETHERBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,10,740.00
1277,SWIMMING POOL SLIDES,2021,SPORTS AND RECREATION,7,574.00
1278,DIVING OR DIVING BOARDS,2021,SPORTS AND RECREATION,18,3301.00
1279,"ICE HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,16,17021.00
1282,"HANDBALL (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,21,699.00
1283,UNICYCLES,2021,SPORTS AND RECREATION,34,730.00
1284,"SWIMMING POOLS, NOT SPECIFIED",2021,SPORTS AND RECREATION,10,46509.00
1290,"SNOWMOBILES (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,40,5230.00
1293,AMUSEMENT ATTRACTIONS (INCLUDING RIDES),2021,SPORTS AND RECREATION,9,19447.00
1294,BLEACHERS,2021,SPORTS AND RECREATION,12,10129.00
1295,"FIELD HOCKEY (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,15,3217.00
1299,"SNOW TUBING (ACTIVITY, APPAREL OR EQUIPMENT)",2021,SPORTS AND RECREATION,16,1193.00
1301,TRICYCLES,2021,TOYS,2,2950.00
1309,KITES OR KITE STRING,2021,TOYS,10,265.00
1310,POGO STICKS,2021,TOYS,10,899.00
1313,FIREWORKS,2021,TOYS,19,11261.00
1314,ROCKETRY SETS,2021,TOYS,8,141.00
1319,METAL OR PLASTIC MOLDING SETS,2021,TOYS,15,5.00
1322,"CHILDREN'S PLAY TENTS, PLAY TUNNELS OR OTHER ENCLOSURES",2021,TOYS,3,421.00
1325,INFLATABLE TOYS,2021,TOYS,4,242.00
1326,"BLOCKS, STACKING TOYS OR PULL TOYS",2021,TOYS,3,1255.00
1327,"NONWHEELED RIDING TOYS, UNPOWERED",2021,TOYS,2,1527.00
1328,WAGONS (CHILDREN'S),2021,TOYS,3,2744.00
1330,POWERED RIDING TOYS,2021,TOYS,3,2504.00
1333,"SKATEBOARDS, UNPOWERED OR UNSPECIFIED",2021,TOYS,17,105083.00
1338,TOY BOWS OR ARROWS,2021,TOYS,5,585.00
1342,COSTUMES OR MASKS,2021,TOYS,8,1080.00
1344,TOY MUSICAL INSTRUMENTS,2021,TOYS,2,491.00
1345,BUILDING SETS,2021,TOYS,4,10177.00
1347,BALLOONS (TOY),2021,TOYS,9,3573.00
1349,STILTS,2021,TOYS,14.5,76.00
1350,SQUEEZE OR SQUEAKER TOYS,2021,TOYS,8,6.00
1352,SLINGSHOTS OR SLING-PROPELLED TOYS,2021,TOYS,13,171.00
1353,TOY BOXES OR CHESTS,2021,TOYS,3,2234.00
1354,MARBLES,2021,TOYS,4,3042.00
1365,WATER TOYS,2021,TOYS,4,244.00
1376,MOLDING COMPOUNDS,2021,TOYS,4,3213.00
1381,"TOYS, NOT ELSEWHERE CLASSIFIED",2021,TOYS,4,7601.00
1389,OTHER TOY WEAPONS (NONPROJECTILE),2021,TOYS,7,863.00
1390,"TOY GUNS, NOT SPECIFIED",2021,TOYS,9,1696.00
1392,TOY SPORTS EQUIPMENT,2021,TOYS,5,1225.00
1393,CHEMISTRY SETS OR SCIENCE KITS,2021,TOYS,12,418.00
1394,"DOLLS, PLUSH TOYS, AND ACTION FIGURES",2021,TOYS,4,4027.00
1395,"TOYS, NOT SPECIFIED",2021,TOYS,4,35403.00
1398,"WHEELED RIDING TOYS, UNPOWERED",2021,TOYS,2,1187.00
1399,TOY GUNS WITH PROJECTILES,2021,TOYS,10,3316.00
1401,"POWER LAWN MOWERS, NOT SPECIFIED",2021,ASSORTED EQUIPMENT,50,14371.00
1402,MANUAL PUSH MOWERS (UNPOWERED),2021,ASSORTED EQUIPMENT,48,1210.00
1403,OTHER UNPOWERED GARDEN TOOLS,2021,ASSORTED EQUIPMENT,49,16751.00
1405,GARDEN TRACTORS,2021,ASSORTED EQUIPMENT,61,1252.00
1406,"SNOW THROWERS, BLOWERS",2021,ASSORTED EQUIPMENT,54,3949.00
1407,GARDEN SPRAYERS,2021,ASSORTED EQUIPMENT,77,90.00
1408,POWER TILLERS OR CULTIVATORS,2021,ASSORTED EQUIPMENT,55,838.00
1409,OTHER POWER GARDEN TOOLS,2021,ASSORTED EQUIPMENT,38,16.00
1411,CHAIN SAWS,2021,ASSORTED EQUIPMENT,48,20537.00
1413,GREENHOUSE OR GARDENING SUPPLIES,2021,ASSORTED EQUIPMENT,57,15327.00
1414,"GARDEN HOSES, NOZZLES OR SPRINKLERS",2021,ASSORTED EQUIPMENT,63,14255.00
1415,MANUAL SNOW OR ICE REMOVAL TOOLS,2021,ASSORTED EQUIPMENT,55,19553.00
1422,RIDING POWER LAWN MOWERS,2021,ASSORTED EQUIPMENT,61,12187.00
1425,WHEELBARROWS OR LAWN CARTS,2021,ASSORTED EQUIPMENT,54,2997.00
1426,HATCHETS OR AXES,2021,ASSORTED EQUIPMENT,34,10348.00
1427,POWER HEDGE TRIMMERS,2021,ASSORTED EQUIPMENT,51,7088.00
1430,SEED AND FERTILIZER SPREADERS,2021,ASSORTED EQUIPMENT,77,57.00
1431,GRASS AND LEAF CATCHERS (ATTACHMENTS FOR LAWN MOWERS),2021,ASSORTED EQUIPMENT,44,73.00
1432,ANIMAL TRAPS,2021,ASSORTED EQUIPMENT,22,1430.00
1433,POWER LEAF MULCHERS AND GRINDERS,2021,ASSORTED EQUIPMENT,43,993.00
1439,"LAWN MOWERS, NOT SPECIFIED",2021,ASSORTED EQUIPMENT,54,37455.00
1445,PLANT FOODS OR FERTILIZERS FOR POTTED PLANTS,2021,ASSORTED EQUIPMENT,48.5,159.00
1447,"PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED",2021,ASSORTED EQUIPMENT,57,13485.00
1448,ROTARY POWER LAWN MOWERS,2021,ASSORTED EQUIPMENT,54,2760.00
1449,MANUAL HEDGE TRIMMERS,2021,ASSORTED EQUIPMENT,53.5,2794.00
1450,MANUAL LAWN TRIMMERS OR EDGERS,2021,ASSORTED EQUIPMENT,49.5,440.00
1452,OUTDOOR ELECTRIC LIGHTING EQUIPMENT,2021,ASSORTED EQUIPMENT,57.5,722.00
1453,OTHER MANUAL PRUNING OR TRIMMING EQUIPMENT,2021,ASSORTED EQUIPMENT,52,986.00
1454,OTHER POWER PRUNING OR TRIMMING EQUIPMENT,2021,ASSORTED EQUIPMENT,68,298.00
1455,"MANUAL PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED",2021,ASSORTED EQUIPMENT,51.5,1239.00
1456,"POWER PRUNING OR TRIMMING EQUIPMENT, NOT SPECIFIED",2021,ASSORTED EQUIPMENT,52.5,917.00
1457,LOG SPLITTERS,2021,ASSORTED EQUIPMENT,52,6570.00
1460,"INSECT TRAPS, POWERED",2021,ASSORTED EQUIPMENT,19,17.00
1461,LEAF BLOWERS,2021,ASSORTED EQUIPMENT,61,4163.00
1462,"PUMPS, NOT ELSEWHERE CLASSIFIED",2021,ASSORTED EQUIPMENT,53,936.00
1463,"BRUSHCUTTERS, POWERED",2021,ASSORTED EQUIPMENT,55,89.00
1464,"LAWN TRIMMERS OR EDGERS, POWERED (EXCL. BRUSHCUTTERS)",2021,ASSORTED EQUIPMENT,50.5,10847.00
1465,"DECORATIVE YARD EQUIPMENT, EXCL WATER FEATURES",2021,ASSORTED EQUIPMENT,60,10344.00
1466,"DECORATIVE WATER FEATURES, INCL MAN-MADE PONDS & FOUNTAINS",2021,ASSORTED EQUIPMENT,37,1233.00
1502,BABY CHANGING TABLES,2021,ASSORTED EQUIPMENT,1,3854.00
1505,BABY CARRIAGES,2021,ASSORTED EQUIPMENT,1,97.00
1506,BABY GATES OR BARRIERS,2021,ASSORTED EQUIPMENT,15,9875.00
1508,BABY WALKERS OR JUMPERS,2021,ASSORTED EQUIPMENT,1,2006.00
1509,BABY BOTTLES OR NIPPLES,2021,ASSORTED EQUIPMENT,1,1464.00
1510,BOTTLE WARMERS,2021,ASSORTED EQUIPMENT,1,133.00
1511,STERILIZERS (HOME USE),2021,ASSORTED EQUIPMENT,1,5.00
1512,DIAPERS,2021,ASSORTED EQUIPMENT,1,1909.00
1513,PLAYPENS,2021,ASSORTED EQUIPMENT,1,2247.00
1517,BABY RATTLES,2021,ASSORTED EQUIPMENT,1,170.00
1519,CAR SEATS (FOR INFANTS OR CHILDREN),2021,ASSORTED EQUIPMENT,1,7052.00
1520,BABY EXERCISERS,2021,ASSORTED EQUIPMENT,1,162.00
1522,BABY STROLLERS,2021,ASSORTED EQUIPMENT,1,9325.00
1524,BABY HARNESSES,2021,ASSORTED EQUIPMENT,1,63.00
1525,PACIFIERS OR TEETHING RINGS,2021,ASSORTED EQUIPMENT,2,606.00
1526,CRIB MOBILES OR CRIB GYMS,2021,ASSORTED EQUIPMENT,1,6.00
1529,PORTABLE CRIBS,2021,ASSORTED EQUIPMENT,1,296.00
1531,BABY CARRIERS (BICYCLE-MOUNTED),2021,ASSORTED EQUIPMENT,3,49.00
1533,NIGHT-LIGHTS,2021,ASSORTED EQUIPMENT,7,334.00
1535,POTTY CHAIRS OR TRAINING SEATS,2021,ASSORTED EQUIPMENT,2,126.00
1537,BASSINETS OR CRADLES,2021,ASSORTED EQUIPMENT,1,1314.00
1542,BABY MATTRESSES OR PADS,2021,ASSORTED EQUIPMENT,2,166.00
1544,BABY BATHS OR BATHINETTES,2021,ASSORTED EQUIPMENT,1,115.00
1548,"BABY CARRIERS, NOT SPECIFIED",2021,ASSORTED EQUIPMENT,1,377.00
1549,OTHER BABY CARRIERS,2021,ASSORTED EQUIPMENT,1,272.00
1550,"INFANT & TODDLER PLAY CTRS, EXCL JUMPERS,BOUNCERS&EXERCISERS",2021,ASSORTED EQUIPMENT,2,189.00
1552,"CRIBS, NONPORTABLE OR NOT SPECIFIED",2021,ASSORTED EQUIPMENT,1,10987.00
1553,PORTABLE BABY SWINGS (FOR HOME USE),2021,ASSORTED EQUIPMENT,1,1874.00
1554,SAFETY PINS,2021,ASSORTED EQUIPMENT,14,545.00
1555,HIGH CHAIRS,2021,ASSORTED EQUIPMENT,1,8741.00
1556,ATTACHED HIGHCHAIR,2021,ASSORTED EQUIPMENT,1,1131.00
1557,BABY BATHTUB SEATS OR RINGS (NOT TOYS),2021,ASSORTED EQUIPMENT,1,99.00
1558,BABY BOUNCER SEATS (EXCL. JUMPERS),2021,ASSORTED EQUIPMENT,1,2743.00
1560,BABY SLINGS AND WRAPS,2021,ASSORTED EQUIPMENT,1,168.00
1562,OTHER SOFT BABY CARRIERS,2021,ASSORTED EQUIPMENT,1,38.00
1602,HAIR DRYERS,2021,PERSONAL CARE ITEMS,46,1137.00
1604,CIGARETTE OR PIPE LIGHTERS,2021,PERSONAL CARE ITEMS,41,1492.00
1605,"WIGS, FALLS OR HAIRPIECES",2021,PERSONAL CARE ITEMS,25,249.00
1607,EYE PROTECTION DEVICES,2021,PERSONAL CARE ITEMS,49,2114.00
1610,MASSAGE DEVICES OR VIBRATORS,2021,PERSONAL CARE ITEMS,34,7007.00
1612,SAUNAS,2021,PERSONAL CARE ITEMS,35,830.00
1615,FOOTWEAR,2021,PERSONAL CARE ITEMS,47,139316.00
1616,JEWELRY,2021,PERSONAL CARE ITEMS,11,104661.00
1617,EAR PROTECTION DEVICES,2021,PERSONAL CARE ITEMS,33,1538.00
1618,RESPIRATORY PROTECTION DEVICES,2021,PERSONAL CARE ITEMS,32,3973.00
1619,PERSONAL PROTECTION DEVICES,2021,PERSONAL CARE ITEMS,26.5,3345.00
1622,WATCHES,2021,PERSONAL CARE ITEMS,32,963.00
1623,LUGGAGE,2021,PERSONAL CARE ITEMS,52,11556.00
1634,HEAT OR INFRARED LAMPS,2021,PERSONAL CARE ITEMS,4.5,173.00
1638,"COMBS OR HAIRBRUSHES, UNPOWERED",2021,PERSONAL CARE ITEMS,18,3301.00
1643,"KEYS, KEY RINGS OR KEY CHAINS",2021,PERSONAL CARE ITEMS,28.5,3669.00
1644,NIGHTWEAR,2021,PERSONAL CARE ITEMS,74,4713.00
1645,DAY WEAR,2021,PERSONAL CARE ITEMS,47,68656.00
1646,OUTERWEAR,2021,PERSONAL CARE ITEMS,48,4821.00
1647,CLOTHING ACCESSORIES,2021,PERSONAL CARE ITEMS,40,12362.00
1650,DESK SUPPLIES,2021,PERSONAL CARE ITEMS,7,8350.00
1651,"COMBS, NOT SPECIFIED",2021,PERSONAL CARE ITEMS,19,759.00
1654,PAPER CUTTERS,2021,PERSONAL CARE ITEMS,46,517.00
1658,"CLOTHING, NOT SPECIFIED",2021,PERSONAL CARE ITEMS,53,20797.00
1659,"MANICURE, PEDICURE, AND MAKE-UP BRUSHES/TOOLS",2021,PERSONAL CARE ITEMS,31,20649.00
1660,UMBRELLAS,2021,PERSONAL CARE ITEMS,41,3205.00
1661,NONELECTRIC RAZORS OR SHAVERS,2021,PERSONAL CARE ITEMS,31,23401.00
1662,"HAIR GROOMING EQUIPMENT OR ACCESSORIES, N.S.",2021,PERSONAL CARE ITEMS,3,283.00
1664,ELECTRIC RAZORS OR SHAVERS,2021,PERSONAL CARE ITEMS,32,438.00
1667,"RAZORS OR SHAVERS, NOT SPECIFIED",2021,PERSONAL CARE ITEMS,32,12562.00
1669,PINS AND NEEDLES,2021,PERSONAL CARE ITEMS,29.5,8129.00
1671,SEWING BASKET ARTICLES,2021,PERSONAL CARE ITEMS,8,1930.00
1677,OTHER CLOTHING,2021,PERSONAL CARE ITEMS,64.5,392.00
1678,BATH OR FACIAL CLEANSING BRUSHES,2021,PERSONAL CARE ITEMS,47,331.00
1679,"GROCERY OR SHOPPING CARTS, UNPOWERED",2021,PERSONAL CARE ITEMS,7,22950.00
1680,"DOLLIES, HANDTRUCKS OR LUGGAGE CARRIERS",2021,PERSONAL CARE ITEMS,44,2496.00
1682,"HAIR CURLERS, CURLING IRONS, CLIPS & HAIRPINS",2021,PERSONAL CARE ITEMS,3,9304.00
1683,HAIR CLIPPERS AND TRIMMERS,2021,PERSONAL CARE ITEMS,33,1478.00
1684,"CARTS, OTHER OR NOT SPECIFIED",2021,PERSONAL CARE ITEMS,51.5,6438.00
1685,PENS AND PENCILS,2021,PERSONAL CARE ITEMS,8,9872.00
1686,COINS,2021,PERSONAL CARE ITEMS,4,32513.00
1687,"LIGHTERS, NOT SPECIFIED",2021,PERSONAL CARE ITEMS,32,1010.00
1688,"FUEL MULTI-PURPOSE LIGHTERS, INCL. MICRO-TORCHES",2021,PERSONAL CARE ITEMS,37,578.00
1690,"MULTI-PURPOSE LIGHTERS, NOT SPECIFIED",2021,PERSONAL CARE ITEMS,40,106.00
1701,ARTIFICIAL CHRISTMAS TREES,2021,OTHER,39,1705.00
1711,CHRISTMAS TREE LIGHTS,2021,OTHER,38,1598.00
1712,CHRISTMAS TREE STANDS OR SUPPORTS,2021,OTHER,50,106.00
1714,SEASONAL DECORATIONS,2021,OTHER,31.5,1062.00
1715,PET SUPPLIES,2021,OTHER,50,75700.00
1718,FLARES,2021,OTHER,51,172.00
1719,LUNCH BOXES OR PAILS,2021,OTHER,11,117.00
1720,PARTY FAVORS,2021,OTHER,1,394.00
1726,LOCKERS,2021,OTHER,14,2606.00
1729,CHRISTMAS DECORATIONS (NONELECTRIC),2021,OTHER,23,5891.00
1730,WOODEN MATCHES,2021,OTHER,13,22.00
1731,"MATCHES, NOT SPECIFIED",2021,OTHER,18,325.00
1733,VENDING MACHINES,2021,OTHER,42,1107.00
1734,MUSIC BOXES OR CHIMES,2021,OTHER,1,62.00
1735,COIN-OPERATED CAR-WASHING EQUIPMENT,2021,OTHER,21,74.00
1736,ELECTRIC CHRISTMAS DECORATIONS (EXCL. TREE LIGHTS),2021,OTHER,60,2649.00
1738,"PUBLIC USE ITEMS, NOT ELSEWHERE CLASSIFIED",2021,OTHER,38,6922.00
1740,"ASHTRAYS, NOT ELEC. OR BATTERY OR NOT SPECIFIED",2021,OTHER,27,1112.00
1741,TARPAULINS,2021,OTHER,55,1346.00
1742,HEATING OR COOLING COMFORT PACKS (NONELECTRIC),2021,OTHER,44,401.00
1744,"MOTORIZED VEHICLES, NEC (3 OR MORE WHEELS)",2021,OTHER,65,5756.00
1803,THERMAL OR SOUND INSULATION MATERIALS,2021,HOUSEHOLD FIXTURES,36,1429.00
1807,FLOORS OR FLOORING MATERIALS,2021,HOUSEHOLD FIXTURES,66,1171736.00
1808,OUTDOOR AWNINGS OR SHUTTERS,2021,HOUSEHOLD FIXTURES,56,1478.00
1812,"GUTTERS, DRAINPIPES, DOWNSPOUTS OR RUN-OFF PIPES",2021,HOUSEHOLD FIXTURES,46,3489.00
1816,SCAFFOLDING,2021,HOUSEHOLD FIXTURES,48,4129.00
1817,"PORCHES, BALCONIES, OPEN-SIDE FLOORS OR FLOOR OPENINGS",2021,HOUSEHOLD FIXTURES,48,96837.00
1818,"CISTERNS, CESSPOOLS OR SEPTIC TANKS",2021,HOUSEHOLD FIXTURES,54,462.00
1819,"NAILS, SCREWS, CARPET TACKS OR THUMBTACKS",2021,HOUSEHOLD FIXTURES,26,61426.00
1820,CABINET OR DOOR HARDWARE,2021,HOUSEHOLD FIXTURES,22,13307.00
1821,CLOTHESLINES OR CLOTHES DRYING RACKS,2021,HOUSEHOLD FIXTURES,23,831.00
1826,STORM WINDOWS,2021,HOUSEHOLD FIXTURES,37,698.00
1828,WINDOW SCREENS,2021,HOUSEHOLD FIXTURES,7,493.00
1829,"HANDRAILS, RAILINGS OR BANISTERS",2021,HOUSEHOLD FIXTURES,25,21086.00
1840,PULL-DOWN OR FOLDING STAIRS,2021,HOUSEHOLD FIXTURES,57.5,653.00
1842,STAIRS OR STEPS,2021,HOUSEHOLD FIXTURES,42,939348.00
1843,RAMPS OR LANDINGS,2021,HOUSEHOLD FIXTURES,62,14754.00
1854,PLASTIC PANELS FOR DOORS OR WINDOWS,2021,HOUSEHOLD FIXTURES,33.5,33.00
1857,ARTIFICIAL TURF,2021,HOUSEHOLD FIXTURES,15,569.00
1863,WALLPAPER,2021,HOUSEHOLD FIXTURES,53,194.00
1864,COUNTERS OR COUNTERTOPS,2021,HOUSEHOLD FIXTURES,24,45770.00
1865,POLES,2021,HOUSEHOLD FIXTURES,17,27133.00
1866,GENERAL HOME OR ROOM INVOLVEMENT IN FIRES,2021,HOUSEHOLD FIXTURES,41,14167.00
1870,WINDOW SILLS OR FRAMES,2021,HOUSEHOLD FIXTURES,5,11286.00
1871,FENCES OR FENCE POSTS,2021,HOUSEHOLD FIXTURES,25,79353.00
1876,"HOUSE REPAIR OR CONSTRUCTION MATERIALS,NEC",2021,HOUSEHOLD FIXTURES,41,13527.00
1878,DOOR SILLS OR FRAMES,2021,HOUSEHOLD FIXTURES,44,45952.00
1884,CEILINGS AND WALLS (INTERIOR PART OF COMPLETED STRUCTURE),2021,HOUSEHOLD FIXTURES,25,226602.00
1885,WOOD PANELING AND PARTICLEBOARD,2021,HOUSEHOLD FIXTURES,44,1675.00
1886,GARAGE DOORS (EXCL. AUTOMATIC GARAGE DOORS OR OPENERS),2021,HOUSEHOLD FIXTURES,46,9472.00
1887,TOOL SHEDS,2021,HOUSEHOLD FIXTURES,48,5683.00
1888,WINDOW OR DOOR SECURITY BARRIERS,2021,HOUSEHOLD FIXTURES,25,422.00
1889,"ELEVATORS OR OTHER LIFTS (EXCL. ESCALATORS, HOISTS, JACKS,",2021,HOUSEHOLD FIXTURES,58,9539.00
